timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match,trial_type,available_trial_type,in_lab
"83e74db97ac5268af7083fb57dc9db21f9781b198fb051a90404ad22519b3c3e Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",25d85569-0431-4a45-bc43-d7c4fd9301d3,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"67d073d5d3e93cad60e58f66678b360fee7ce25db36bc07c7324ccc41b63cf14 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",25d85569-0431-4a45-bc43-d7c4fd9301d3,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"67d073d5d3e93cad60e58f66678b360fee7ce25db36bc07c7324ccc41b63cf14 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",25d85569-0431-4a45-bc43-d7c4fd9301d3,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"bf199082d303274d4a28b9f791027f356b63f1e0f4ee1e4fa5b4551eb8fd79f5 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",7499a8c8-edb6-48e1-8152-a6971e558e50,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"70c7af80b8f4e1d81c864214ed361cfe8ab3a98d5930d37f73c2d7faef29e7ec Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",7499a8c8-edb6-48e1-8152-a6971e558e50,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"70c7af80b8f4e1d81c864214ed361cfe8ab3a98d5930d37f73c2d7faef29e7ec Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",7499a8c8-edb6-48e1-8152-a6971e558e50,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"ca938954fb7a4df45365db4858d238c660466d7bc770d30083d363430b15388f Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",2f30d212-c935-4c5a-a56e-4fa2f5edf881,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"6bb62ca3582cef1f13a3d36660334168c9629f4d04b2a30056dbd5449055a82b Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",2f30d212-c935-4c5a-a56e-4fa2f5edf881,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"6bb62ca3582cef1f13a3d36660334168c9629f4d04b2a30056dbd5449055a82b Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",2f30d212-c935-4c5a-a56e-4fa2f5edf881,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"e5e311ae6b85e9dc258c98dd12b83f8c5a677b91cc03bbe676e544e6101d8266 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",e8e46a0c-11f1-4142-a91f-8a789ce6c3f2,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"e5e311ae6b85e9dc258c98dd12b83f8c5a677b91cc03bbe676e544e6101d8266 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",e8e46a0c-11f1-4142-a91f-8a789ce6c3f2,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"e5e311ae6b85e9dc258c98dd12b83f8c5a677b91cc03bbe676e544e6101d8266 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",e8e46a0c-11f1-4142-a91f-8a789ce6c3f2,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"b8c77cd15adb23310f6fd9d8a3b26b80b465c354b747917a8da1d60fe0f2de50 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",073a7d64-44b0-4889-97c6-8eb5a355016c,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"b8c77cd15adb23310f6fd9d8a3b26b80b465c354b747917a8da1d60fe0f2de50 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",073a7d64-44b0-4889-97c6-8eb5a355016c,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"b8c77cd15adb23310f6fd9d8a3b26b80b465c354b747917a8da1d60fe0f2de50 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",073a7d64-44b0-4889-97c6-8eb5a355016c,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"c7ecb38139d82d277434c0433892da8a1dde3180a555b2889cbcbeef97d86854 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1cb5fae2-82c5-449b-8fb9-3c5d5921e686,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"c7ecb38139d82d277434c0433892da8a1dde3180a555b2889cbcbeef97d86854 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1cb5fae2-82c5-449b-8fb9-3c5d5921e686,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"c7ecb38139d82d277434c0433892da8a1dde3180a555b2889cbcbeef97d86854 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1cb5fae2-82c5-449b-8fb9-3c5d5921e686,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"b3308cc4659ee219eb2d7a85866cc5e52b5126fe6ca22fa3f353fe6bcd1cc73b Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",b471d02a-4853-4baf-85d6-7d8ebea6e19b,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"b3308cc4659ee219eb2d7a85866cc5e52b5126fe6ca22fa3f353fe6bcd1cc73b Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",b471d02a-4853-4baf-85d6-7d8ebea6e19b,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"b3308cc4659ee219eb2d7a85866cc5e52b5126fe6ca22fa3f353fe6bcd1cc73b Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",b471d02a-4853-4baf-85d6-7d8ebea6e19b,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"ae167145c717743e3e9933091e2b28c896290a407272bbcdca5801568c81099b Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",94581cdd-5f9e-42be-8d12-3328c01e9442,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"298f12f0670e0b653e17d8f3de6408a258a5e46e76be84452f7a78b41b9723ec Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",94581cdd-5f9e-42be-8d12-3328c01e9442,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"298f12f0670e0b653e17d8f3de6408a258a5e46e76be84452f7a78b41b9723ec Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",94581cdd-5f9e-42be-8d12-3328c01e9442,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"aa9109f0ea8abcf2cd09e166c5c0e0b7e07e557b4d138d070ad7130df853bd40 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",e31af5df-569e-4255-9a78-9a09142e7081,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"aa9109f0ea8abcf2cd09e166c5c0e0b7e07e557b4d138d070ad7130df853bd40 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",e31af5df-569e-4255-9a78-9a09142e7081,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"856c80138b97d56f0116eb89a774419394e4e6e580ee53f90d98417e2ca82f72 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",e31af5df-569e-4255-9a78-9a09142e7081,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"19cac68b3aa3b927231d83b3698f9fb30fa80fddd4f6f3e0360d82c52edf520c Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",e0ce28ed-9e6d-4df1-af6e-6614f541e2a5,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"19cac68b3aa3b927231d83b3698f9fb30fa80fddd4f6f3e0360d82c52edf520c Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",e0ce28ed-9e6d-4df1-af6e-6614f541e2a5,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"19cac68b3aa3b927231d83b3698f9fb30fa80fddd4f6f3e0360d82c52edf520c Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",e0ce28ed-9e6d-4df1-af6e-6614f541e2a5,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"0c0b20f5a1e1220bc29fa502087c1ad8224c4836527bb6f1f48eaeae5d1d6b1d Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",13c74b94-ba7b-46c1-a85e-c8d921e71c6f,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"c952fc82ca3b3a36409e85b9b0dc2db25ab35618062e16e5a3e9da5202eceedb Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",13c74b94-ba7b-46c1-a85e-c8d921e71c6f,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"c952fc82ca3b3a36409e85b9b0dc2db25ab35618062e16e5a3e9da5202eceedb Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",13c74b94-ba7b-46c1-a85e-c8d921e71c6f,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"58128d25e0fa077291658503600657be5445e1e400fa2d143f6c88844c6258a4 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",05e9fd56-df6f-4010-9f67-78ffa6c79683,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"58128d25e0fa077291658503600657be5445e1e400fa2d143f6c88844c6258a4 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",05e9fd56-df6f-4010-9f67-78ffa6c79683,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"58128d25e0fa077291658503600657be5445e1e400fa2d143f6c88844c6258a4 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",05e9fd56-df6f-4010-9f67-78ffa6c79683,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"095cd5f7aad914fcf0b4085d2e22c32c7ee914832159a3afc8b69ffc86f08ea1 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",c78afa3e-d618-4024-9c18-dd59f56c227d,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"095cd5f7aad914fcf0b4085d2e22c32c7ee914832159a3afc8b69ffc86f08ea1 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",c78afa3e-d618-4024-9c18-dd59f56c227d,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"1c42e422caabbe31f4941cc5892eb83b03b7061fadcc56567fb84e8bd6d2aa6d Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",c78afa3e-d618-4024-9c18-dd59f56c227d,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"9178052ab3f974f2597979e5985ff2498411d8d27481dfc5681154b33b8f55fa Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",b17b23ec-225b-4f98-a55f-585483b84d5a,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"9178052ab3f974f2597979e5985ff2498411d8d27481dfc5681154b33b8f55fa Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",b17b23ec-225b-4f98-a55f-585483b84d5a,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"9178052ab3f974f2597979e5985ff2498411d8d27481dfc5681154b33b8f55fa Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",b17b23ec-225b-4f98-a55f-585483b84d5a,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"7129d8ead3a02d4cad96f74400f781a90b02e8181832a8e993214942431c4b5e Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1999b80e-c8e1-4630-b607-3cef6764cc8d,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"7129d8ead3a02d4cad96f74400f781a90b02e8181832a8e993214942431c4b5e Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1999b80e-c8e1-4630-b607-3cef6764cc8d,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"7b7fce117dfc24b5e9d89639546f3e04b9ee259c8779708c3e606682b943bc64 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1999b80e-c8e1-4630-b607-3cef6764cc8d,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,0,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,0,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"4083b90912a82a1c5cf1a0ae0d8c2a88629bfc388fde27f6f5bb31180d122a3e Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",607f460e-1432-44ca-b6ff-700372cdaf4b,29d6375047925c1fbf618f0c9bf68084c5d8c25e8840c2bdcb0945213eda6052,NA,bd2dd15be34863e9efb77fbddfe744382a9c62c6a497e8bcf3097a47905b905b,NA,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
